from_ensembl	to_ensembl
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000152254'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000288114'}
{'gene': 'ENSG00000284792'}	{'gene': 'ENSG00000249437'}
{'gene': 'ENSG00000284792'}	{'gene': 'ENSG00000164816'}
{'gene': 'ENSG00000284792'}	{'gene': 'ENSG00000282107'}
{'gene': 'ENSG00000284792'}	{'gene': 'ENSG00000089486'}
{'gene': 'ENSG00000284792'}	{'gene': 'ENSG00000288408'}
{'gene': 'ENSG00000284792'}	{'gene': 'ENSG00000161328'}
{'gene': 'ENSG00000284792'}	{'gene': 'ENSG00000152942'}
{'gene': 'ENSG00000284792'}	{'gene': 'ENSG00000042445'}
{'gene': 'ENSG00000284792'}	{'gene': 'ENSG00000074660'}
{'gene': 'ENSG00000284792'}	{'gene': 'ENSG00000140459'}
{'gene': 'ENSG00000284792'}	{'gene': 'ENSG00000189068'}
{'gene': 'ENSG00000284792'}	{'gene': 'ENSG00000068394'}
{'gene': 'ENSG00000284792'}	{'gene': 'ENSG00000291824'}
{'gene': 'ENSG00000284792'}	{'gene': 'ENSG00000292186'}
{'gene': 'ENSG00000284792'}	{'gene': 'ENSG00000280759'}
{'gene': 'ENSG00000284792'}	{'gene': 'ENSG00000152284'}
{'gene': 'ENSG00000284792'}	{'gene': 'ENSG00000204472'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000121377'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000283750'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000292221'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000292373'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000103326'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000185686'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000276886'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000280563'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000291357'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000085721'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000060069'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000291600'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000239457'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000277594'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000281879'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000226384'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000120322'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000127083'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000292177'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000125522'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000139197'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000262418'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000196735'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000126216'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000171815'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000274474'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000125207'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000288475'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000275932'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000161021'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000070018'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000224143'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000228321'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000105650'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000231925'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000159840'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000280618'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000085733'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000054392'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000292234'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000188603'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000282947'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000274829'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000166922'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000180900'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000134389'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000204197'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000278006'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000221988'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000012963'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000274948'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000288174'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000278843'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000284260'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000285199'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000135940'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000226850'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000291873'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000176444'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000276155'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000262635'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000167618'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000276262'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000089486'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000139182'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000288368'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000148300'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000034053'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000280759'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000277238'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000147400'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000285360'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000292084'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000130561'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000281089'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000292288'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000136319'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000235067'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000262634'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000140481'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000262418'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000272636'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000291784'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000275746'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000091262'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000109686'}
{'gene': 'ENSG00000282899'}	{'gene': 'ENSG00000100365'}
{'gene': 'ENSG00000282899'}	{'gene': 'ENSG00000292120'}
{'gene': 'ENSG00000282899'}	{'gene': 'ENSG00000171102'}
{'gene': 'ENSG00000282899'}	{'gene': 'ENSG00000127083'}
{'gene': 'ENSG00000282899'}	{'gene': 'ENSG00000292177'}
{'gene': 'ENSG00000282899'}	{'gene': 'ENSG00000221988'}
{'gene': 'ENSG00000282899'}	{'gene': 'ENSG00000113212'}
{'gene': 'ENSG00000282899'}	{'gene': 'ENSG00000228263'}
{'gene': 'ENSG00000282899'}	{'gene': 'ENSG00000182774'}
{'gene': 'ENSG00000282899'}	{'gene': 'ENSG00000235715'}
{'gene': 'ENSG00000282899'}	{'gene': 'ENSG00000278023'}
{'gene': 'ENSG00000282899'}	{'gene': 'ENSG00000291662'}
{'gene': 'ENSG00000282899'}	{'gene': 'ENSG00000275333'}
{'gene': 'ENSG00000282899'}	{'gene': 'ENSG00000276583'}
{'gene': 'ENSG00000282899'}	{'gene': 'ENSG00000280759'}
{'gene': 'ENSG00000282899'}	{'gene': 'ENSG00000091262'}
{'gene': 'ENSG00000282899'}	{'gene': 'ENSG00000103415'}
{'gene': 'ENSG00000282899'}	{'gene': 'ENSG00000278619'}
{'gene': 'ENSG00000282899'}	{'gene': 'ENSG00000174469'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000291721'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000280682'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000231094'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000075568'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000230930'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000262505'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000277943'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000229474'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000292234'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000285241'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000204592'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000276561'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000275290'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000228775'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000284103'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000176371'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000285069'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000284316'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000274047'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000104518'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000285023'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000292373'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000234475'}
{'gene': 'ENSG00000291803'}	{'gene': 'ENSG00000156256'}
{'gene': 'ENSG00000291803'}	{'gene': 'ENSG00000291895'}
{'gene': 'ENSG00000291803'}	{'gene': 'ENSG00000275152'}
{'gene': 'ENSG00000291803'}	{'gene': 'ENSG00000187581'}
{'gene': 'ENSG00000291803'}	{'gene': 'ENSG00000288512'}
{'gene': 'ENSG00000291803'}	{'gene': 'ENSG00000279301'}
{'gene': 'ENSG00000291803'}	{'gene': 'ENSG00000237941'}
{'gene': 'ENSG00000291803'}	{'gene': 'ENSG00000284588'}
{'gene': 'ENSG00000291803'}	{'gene': 'ENSG00000235754'}
{'gene': 'ENSG00000161011'}	{'gene': 'ENSG00000288269'}
{'gene': 'ENSG00000161011'}	{'gene': 'ENSG00000143630'}
{'gene': 'ENSG00000161011'}	{'gene': 'ENSG00000278565'}
{'gene': 'ENSG00000161011'}	{'gene': 'ENSG00000161011'}
{'gene': 'ENSG00000161011'}	{'gene': 'ENSG00000284982'}
{'gene': 'ENSG00000161011'}	{'gene': 'ENSG00000112877'}
{'gene': 'ENSG00000161011'}	{'gene': 'ENSG00000221988'}
{'gene': 'ENSG00000161011'}	{'gene': 'ENSG00000274332'}
{'gene': 'ENSG00000161011'}	{'gene': 'ENSG00000270647'}
{'gene': 'ENSG00000161011'}	{'gene': 'ENSG00000277943'}
{'gene': 'ENSG00000161011'}	{'gene': 'ENSG00000288237'}
{'gene': 'ENSG00000161011'}	{'gene': 'ENSG00000292254'}
{'gene': 'ENSG00000161011'}	{'gene': 'ENSG00000143554'}
{'gene': 'ENSG00000161011'}	{'gene': 'ENSG00000113209'}
{'gene': 'ENSG00000161011'}	{'gene': 'ENSG00000215612'}
{'gene': 'ENSG00000161011'}	{'gene': 'ENSG00000171298'}
{'gene': 'ENSG00000284792'}	{'gene': 'ENSG00000284881'}
{'gene': 'ENSG00000284792'}	{'gene': 'ENSG00000284916'}
{'gene': 'ENSG00000284792'}	{'gene': 'ENSG00000288149'}
{'gene': 'ENSG00000284792'}	{'gene': 'ENSG00000205791'}
{'gene': 'ENSG00000284792'}	{'gene': 'ENSG00000272532'}
{'gene': 'ENSG00000284792'}	{'gene': 'ENSG00000277316'}
{'gene': 'ENSG00000284792'}	{'gene': 'ENSG00000198271'}
{'gene': 'ENSG00000284792'}	{'gene': 'ENSG00000275338'}
{'gene': 'ENSG00000284792'}	{'gene': 'ENSG00000126550'}
{'gene': 'ENSG00000284792'}	{'gene': 'ENSG00000169548'}
{'gene': 'ENSG00000284792'}	{'gene': 'ENSG00000196433'}
{'gene': 'ENSG00000284792'}	{'gene': 'ENSG00000100362'}
{'gene': 'ENSG00000284792'}	{'gene': 'ENSG00000162687'}
{'gene': 'ENSG00000284792'}	{'gene': 'ENSG00000198805'}
{'gene': 'ENSG00000284792'}	{'gene': 'ENSG00000104529'}
{'gene': 'ENSG00000284792'}	{'gene': 'ENSG00000113212'}
{'gene': 'ENSG00000284792'}	{'gene': 'ENSG00000113209'}
{'gene': 'ENSG00000284792'}	{'gene': 'ENSG00000228712'}
{'gene': 'ENSG00000284792'}	{'gene': 'ENSG00000106819'}
{'gene': 'ENSG00000284792'}	{'gene': 'ENSG00000274609'}
{'gene': 'ENSG00000284792'}	{'gene': 'ENSG00000280868'}
{'gene': 'ENSG00000284792'}	{'gene': 'ENSG00000284316'}
{'gene': 'ENSG00000284792'}	{'gene': 'ENSG00000274746'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000291465'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000239961'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000277897'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000291357'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000120322'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000112511'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000111846'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000136514'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000185960'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000235966'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000164741'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000103489'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000204287'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000174886'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000187867'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000243232'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000189068'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000230657'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000273889'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000288216'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000278023'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000274305'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000227057'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000291824'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000291600'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000282266'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000153395'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000284762'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000156261'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000196943'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000140986'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000281935'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000262731'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000197696'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000104643'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000291948'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000291470'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000288512'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000262634'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000277816'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000235680'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000239836'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000166710'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000196735'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000206237'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000143554'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000049656'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000263243'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000276799'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000277044'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000176845'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000164733'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000079459'}
{'gene': 'ENSG00000288237'}	{'gene': 'ENSG00000292332'}
{'gene': 'ENSG00000288237'}	{'gene': 'ENSG00000284810'}
{'gene': 'ENSG00000288237'}	{'gene': 'ENSG00000243570'}
{'gene': 'ENSG00000288237'}	{'gene': 'ENSG00000273607'}
{'gene': 'ENSG00000288237'}	{'gene': 'ENSG00000123444'}
{'gene': 'ENSG00000288237'}	{'gene': 'ENSG00000168394'}
{'gene': 'ENSG00000288237'}	{'gene': 'ENSG00000291987'}
{'gene': 'ENSG00000288237'}	{'gene': 'ENSG00000204592'}
{'gene': 'ENSG00000288237'}	{'gene': 'ENSG00000276561'}
{'gene': 'ENSG00000288237'}	{'gene': 'ENSG00000285048'}
{'gene': 'ENSG00000288237'}	{'gene': 'ENSG00000136514'}
{'gene': 'ENSG00000288237'}	{'gene': 'ENSG00000146242'}
{'gene': 'ENSG00000288237'}	{'gene': 'ENSG00000282986'}
{'gene': 'ENSG00000288237'}	{'gene': 'ENSG00000274538'}
{'gene': 'ENSG00000288237'}	{'gene': 'ENSG00000291917'}
{'gene': 'ENSG00000288237'}	{'gene': 'ENSG00000129009'}
{'gene': 'ENSG00000288237'}	{'gene': 'ENSG00000276260'}
{'gene': 'ENSG00000288237'}	{'gene': 'ENSG00000278693'}
{'gene': 'ENSG00000288237'}	{'gene': 'ENSG00000282899'}
{'gene': 'ENSG00000288237'}	{'gene': 'ENSG00000285069'}
{'gene': 'ENSG00000288237'}	{'gene': 'ENSG00000155380'}
{'gene': 'ENSG00000288237'}	{'gene': 'ENSG00000291813'}
{'gene': 'ENSG00000288237'}	{'gene': 'ENSG00000204472'}
{'gene': 'ENSG00000288237'}	{'gene': 'ENSG00000275555'}
{'gene': 'ENSG00000066230'}	{'gene': 'ENSG00000262993'}
{'gene': 'ENSG00000066230'}	{'gene': 'ENSG00000277363'}
{'gene': 'ENSG00000066230'}	{'gene': 'ENSG00000148300'}
{'gene': 'ENSG00000066230'}	{'gene': 'ENSG00000123444'}
{'gene': 'ENSG00000066230'}	{'gene': 'ENSG00000262068'}
{'gene': 'ENSG00000066230'}	{'gene': 'ENSG00000185561'}
{'gene': 'ENSG00000066230'}	{'gene': 'ENSG00000197584'}
{'gene': 'ENSG00000066230'}	{'gene': 'ENSG00000291809'}
{'gene': 'ENSG00000066230'}	{'gene': 'ENSG00000234114'}
{'gene': 'ENSG00000066230'}	{'gene': 'ENSG00000050327'}
{'gene': 'ENSG00000066230'}	{'gene': 'ENSG00000181222'}
{'gene': 'ENSG00000066230'}	{'gene': 'ENSG00000276920'}
{'gene': 'ENSG00000066230'}	{'gene': 'ENSG00000281775'}
{'gene': 'ENSG00000066230'}	{'gene': 'ENSG00000206513'}
{'gene': 'ENSG00000066230'}	{'gene': 'ENSG00000102057'}
{'gene': 'ENSG00000066230'}	{'gene': 'ENSG00000288174'}
{'gene': 'ENSG00000066230'}	{'gene': 'ENSG00000291670'}
{'gene': 'ENSG00000066230'}	{'gene': 'ENSG00000204880'}
{'gene': 'ENSG00000215612'}	{'gene': 'ENSG00000224782'}
{'gene': 'ENSG00000215612'}	{'gene': 'ENSG00000291465'}
{'gene': 'ENSG00000215612'}	{'gene': 'ENSG00000276776'}
{'gene': 'ENSG00000215612'}	{'gene': 'ENSG00000163254'}
{'gene': 'ENSG00000215612'}	{'gene': 'ENSG00000291803'}
{'gene': 'ENSG00000215612'}	{'gene': 'ENSG00000139197'}
{'gene': 'ENSG00000215612'}	{'gene': 'ENSG00000291674'}
{'gene': 'ENSG00000215612'}	{'gene': 'ENSG00000152253'}
{'gene': 'ENSG00000215612'}	{'gene': 'ENSG00000204186'}
{'gene': 'ENSG00000215612'}	{'gene': 'ENSG00000284495'}
{'gene': 'ENSG00000215612'}	{'gene': 'ENSG00000120327'}
{'gene': 'ENSG00000215612'}	{'gene': 'ENSG00000226417'}
{'gene': 'ENSG00000215612'}	{'gene': 'ENSG00000227472'}
{'gene': 'ENSG00000215612'}	{'gene': 'ENSG00000118231'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000197696'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000277363'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000276482'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000223481'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000253958'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000136319'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000291674'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000198826'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000233564'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000166710'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000284495'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000277791'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000231502'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000164733'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000237155'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000262635'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000276971'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000285049'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000281013'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000058600'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000257770'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000281877'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000115840'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000291428'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000217930'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000293532'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000282937'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000089723'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000275326'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000291794'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000176845'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000234243'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000104728'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000170632'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000182676'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000152253'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000278608'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000206237'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000023191'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000282899'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000288435'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000276726'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000274205'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000111266'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000197584'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000277943'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000204186'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000075790'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000276876'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000172524'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000291813'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000291796'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000270647'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000129467'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000276561'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000282185'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000224941'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000185163'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000235068'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000285109'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000105204'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000284548'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000288335'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000291662'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000228907'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000289690'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000291350'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000272636'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000291784'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000288504'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000129009'}
{'gene': 'ENSG00000285493'}	{'gene': 'ENSG00000278767'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000160932'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000285321'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000291748'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000167711'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000285048'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000293532'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000257103'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000118231'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000169992'}
{'gene': 'ENSG00000271793'}	{'gene': 'ENSG00000234243'}
{'gene': 'ENSG00000173273'}	{'gene': 'ENSG00000291973'}
{'gene': 'ENSG00000173273'}	{'gene': 'ENSG00000274131'}
