t,alpha_bar,alpha_bar_lambda_max,r_ode_lincomb,r_cellunet
690,0.00790455658102656,0.37445519906343167,0.02412702,0.975873
691,0.007794962554707759,0.36926350329647695,0.02297737,0.97702265
692,0.007686732737783249,0.364136432950957,0.021881271,0.9781187
693,0.00757985252780582,0.3590732962787362,0.020836348,0.97916365
694,0.007474307444134105,0.3540734073018739,0.019840304,0.9801597
695,0.007370083127397602,0.34913608578728134,0.01889096,0.981109
696,0.007267165338957027,0.3442606572211569,0.01798621,0.98201376
697,0.007165539960360133,0.33944645278320795,0.01712403,0.98287594
698,0.007065192992793131,0.33469280932066303,0.0163025,0.9836975
699,0.006966110556527834,0.32999906932208195,0.015519755,0.98448026
700,0.006868278890364642,0.325364580890969,0.014774035,0.985226
701,0.0067716843510715035,0.32078869771919527,0.0140636265,0.9859364
702,0.00667631341281898,0.31627077906023654,0.013386915,0.9866131
703,0.0065821526666115186,0.31181018970223146,0.012742351,0.98725766
704,0.0064891888197150666,0.30740629994086643,0.012128434,0.9878716
705,0.006397408695081151,0.3030584855520932,0.011543755,0.98845625
706,0.006306799230767526,0.2987661277646836,0.010986943,0.9890131
707,0.006217347479355522,0.29452861323262813,0.010456705,0.9895433
708,0.006129040607364207,0.2903453340073838,0.009951803,0.99004817
709,0.006041865894661466,0.28621568750997545,0.009471043,0.99052894
710,0.005955810733872129,0.2821390765029578,0.009013301,0.9909867
711,0.005870862629783243,0.27811490906224173,0.008577486,0.99142253
712,0.005787009198746618,0.27414259854879186,0.00816257,0.99183744
713,0.00570423816807874,0.270221563580199,0.00776757,0.99223244
714,0.005622537375458164,0.2663512280021337,0.0073915403,0.9926085
715,0.005541894768320512,0.26253102085968544,0.0070335884,0.9929664
716,0.0054622984032511495,0.25876037636859334,0.006692851,0.9933072
717,0.005383736445375681,0.2550387338863719,0.0063685146,0.9936315
718,0.005306197167748343,0.2513655378833383,0.0060598017,0.9939402
719,0.005229668950738415,0.24774023791354538,0.005765965,0.994234
720,0.005154140281414732,0.24416228858562464,0.0054862997,0.9945137
721,0.0050795997529284225,0.24063114953354517,0.005220126,0.9947799
722,0.005006036063893945,0.23714628538729243,0.0049668006,0.9950332
723,0.00493343801776855,0.23370716574347167,0.0047257133,0.9952743
724,0.004861794522230234,0.2303132651358406,0.0044962727,0.9955037
725,0.00479109458855431,0.22696406300577612,0.0042779264,0.99572206
726,0.004721327330988669,0.2236590436726791,0.0040701376,0.99592984
727,0.00465248196612783,0.2203976963043221,0.0038724027,0.9961276
728,0.004584547812285884,0.21717951488714413,0.0036842402,0.9963158
729,0.004517514288868407,0.21400399819649696,0.0035051866,0.9964948
730,0.004451370915743433,0.210870649766847,0.003334808,0.9966652
731,0.0043861073126115905,0.20777897786193705,0.0031726826,0.9968273
732,0.004321713198375474,0.20472849544491234,0.0030184158,0.99698156
733,0.004258178390508345,0.20171872014841458,0.0028716295,0.99712837
734,0.004195492804422248,0.19874917424464814,0.0027319605,0.997268
735,0.0041336464528356175,0.19581938461542253,0.0025990682,0.99740094
736,0.004072629445140473,0.1929288827221749,0.002472623,0.99752736
737,0.004012431986769268,0.19007720457597652,0.0023523152,0.9976477
738,0.003953044378561491,0.18726389070752722,0.0022378487,0.99776214
739,0.0038944570161300786,0.1844884861371412,0.0021289394,0.99787104
740,0.0038366603892277334,0.18175054034472812,0.0020253207,0.9979747
741,0.003779645081113222,0.17904960723977342,0.0019267347,0.9980733
742,0.0037234017679177215,0.17638524513132067,0.0018329385,0.99816704
743,0.003667921218011299,0.1737570166979605,0.0017437014,0.9982563
744,0.0036131942913695896,0.17116448895782893,0.0016588009,0.9983412
745,0.0035592119389407533,0.16860723323861854,0.0015780284,0.99842197
746,0.0035059652020127743,0.16608482514760642,0.0015011822,0.9984988
747,0.0034534452115811813,0.16359684454170156,0.001428073,0.99857193
748,0.003401643187717252,0.16114287549751552,0.0013585201,0.9986415
749,0.0033505504389367744,0.15872250628145926,0.0012923497,0.99870765
750,0.003300158361569426,0.15633532931986935,0.0012293989,0.9987706
751,0.0032504584391288456,0.15398094116916708,0.0011695103,0.9988305
752,0.003201442241683456,0.15165894248605283,0.0011125358,0.9988875
753,0.0031531014252281025,0.1493689379977394,0.0010583346,0.99894166
754,0.003105427731056573,0.14711053647222702,0.0010067708,0.9989932
755,0.0030584129851350594,0.14488335068862288,0.00095771725,0.9990423
756,0.00301204909747662,0.14268699740750804,0.0009110512,0.99908894
757,0.0029663280615167048,0.14052109734135493,0.000866657,0.99913335
758,0.002921241953489802,0.1383852751249977,0.0008244248,0.99917555
759,0.0028767829318072607,0.1362791592861584,0.00078424846,0.9992157
760,0.0028329432364363493,0.13420238221603176,0.00074602896,0.999254
761,0.002789715188280605,0.1321545801399309,0.0007096704,0.99929035
762,0.002747091188561527,0.1301353930879971,0.00067508256,0.9993249
763,0.0027050637182016684,0.12814446486597536,0.00064217974,0.9993578
764,0.0026636253372091766,0.126181443026059,0.0006108793,0.9993891
765,0.0026227686840638404,0.12424597883780523,0.00058110384,0.9994189
766,0.0025824864751046845,0.12233772725912445,0.0005527786,0.9994472
767,0.002542771503919171,0.1204563469073453,0.00052583334,0.99947417
768,0.0025036166407340467,0.11860150003035792,0.0005002012,0.9994998
769,0.002465014831807894,0.11677285247783781,0.0004758176,0.9995242
770,0.0024269590988254216,0.11497007367255208,0.0004526223,0.99954736
771,0.0023894425382935485,0.11319283658175079,0.00043055712,0.9995694
772,0.0023524583209393224,0.11144081768864503,0.00040956706,0.99959046
773,0.0023159996911097176,0.10971369696397415,0.00038960014,0.9996104
774,0.0022800599661733528,0.10801115783766382,0.00037060608,0.9996294
775,0.0022446325359241743,0.10633288717057737,0.0003525379,0.99964744
776,0.002209710861987143,0.1046785752263619,0.00033535014,0.99966466
777,0.0021752884772259654,0.10304791564339123,0.00031900007,0.999681
778,0.0021413589851529097,0.10144060540680777,0.00030344693,0.99969655
779,0.002107916059340742,0.09985634482066462,0.00028865214,0.99971133
780,0.0020749534428368232,0.0982948374801702,0.0002745782,0.9997254
781,0.0020424649475794007,0.09675579024403673,0.00026119032,0.9997388
782,0.0020104444538161332,0.0952389132069346,0.00024845504,0.99975157
783,0.0019788859095248787,0.09374391967205385,0.00023634057,0.99976367
784,0.0019477833298367857,0.09227052612377482,0.00022481686,0.9997752
785,0.0019171307964617147,0.09081845220044918,0.00021385471,0.99978614
786,0.001886922457116026,0.08938742066729309,0.00020342697,0.99979657
787,0.0018571525249527657,0.08797715738939385,0.00019350761,0.99980646
788,0.0018278152779942752,0.08658739130483152,0.00018407183,0.99981594
789,0.0017989050585672606,0.08521785439791697,0.00017509625,0.9998249
790,0.001770416272740347,0.08386828167254759,0.0001665581,0.99983346
791,0.0017423433897641454,0.08253841112568223,0.00015843622,0.9998416
792,0.0017146809415138629,0.08122798372093638,0.00015071033,0.9998493
793,0.0016874235219344785,0.07993674336229904,0.00014336113,0.99985665
794,0.0016605657864885133,0.07866443686797248,0.00013637038,0.9998636
795,0.0016341024516064197,0.07741081394433598,0.00012972036,0.9998703
796,0.001608028294139611,0.07617562716003477,0.00012339458,0.9998766
797,0.0015823381508161605,0.07495863192019535,0.00011737724,0.99988264
798,0.0015570269176991862,0.07375958644076801,0.0001116533,0.99988836
799,0.001532089549647948,0.07257825172299795,0.000106208565,0.9998938
800,0.0015075210597816765,0.07141439152802573,0.00010102922,0.99989897
801,0.0014833165189461549,0.07026777235161809,9.610242e-05,0.9999039
802,0.0014594710551830722,0.06913816339903021,9.141585e-05,0.99990857
803,0.0014359798532021697,0.06802533656000015,8.695782e-05,0.99991304
804,0.0014128381538561954,0.0669290663838763,8.2717255e-05,0.99991727
805,0.0013900412536186884,0.06584913005487905,7.8683384e-05,0.9999213
806,0.001367584504064606,0.06478530736749695,7.4846226e-05,0.99992514
807,0.0013454633113538146,0.06373738070201862,7.1196184e-05,0.99992883
808,0.0013236731357174538,0.06270513500020078,6.7724126e-05,0.9999323
809,0.0013022094909471967,0.0616883577410734,6.442144e-05,0.99993557
810,0.0012810679438874134,0.06068683891688252,6.127975e-05,0.9999387
811,0.0012602441139302574,0.05970037100917134,5.8291265e-05,0.9999417
812,0.001239733672513683,0.05872874896500036,5.5448516e-05,0.99994457
813,0.0012195323426224104,0.05777177017330701,5.274439e-05,0.99994725
814,0.0011996358982918486,0.05682923444140547,5.0172184e-05,0.9999498
815,0.001180040164114986,0.05590094397162705,4.7725363e-05,0.99995226
816,0.0011607410147522633,0.05498670333810189,4.5397872e-05,0.9999546
817,0.001141734374444435,0.054086319463682135,4.3183878e-05,0.9999568
818,0.0011230162165284307,0.05319960159700733,4.1077852e-05,0.99995893
819,0.0011045825629562253,0.05232636128971231,3.907457e-05,0.9999609
820,0.0010864294838167268,0.051466412373778005,3.7168942e-05,0.9999628
821,0.0010685530968606882,0.05061957093902557,3.535625e-05,0.99996465
822,0.001050949567028652,0.049785655310754094,3.3631957e-05,0.9999664
823,0.0010336151059819338,0.048964486027522375,3.1991753e-05,0.999968
824,0.0010165459716366516,0.04815588581907488,3.0431569e-05,0.99996954
825,0.0009997384677008045,0.04735967958441223,2.8947441e-05,0.99997103
826,0.0009831889432144096,0.046575694370006526,2.753569e-05,0.99997246
827,0.0009668937920926983,0.04580375934816161,2.619279e-05,0.99997383
828,0.0009508494526723781,0.04504370579551856,2.491538e-05,0.9999751
829,0.0009350524072609633,0.04429536707170652,2.370029e-05,0.9999763
830,0.0009194991816891767,0.04355857859813911,2.2544433e-05,0.99997747
831,0.0009041863448664274,0.0428331778369564,2.1444948e-05,0.99997854
832,0.0008891105083393637,0.042119004270112725,2.0399082e-05,0.9999796
833,0.0008742683258535056,0.04141589937861027,1.9404224e-05,0.99998057
834,0.0008596564929179571,0.04072370662187857,1.84579e-05,0.9999815
835,0.0008452717463731986,0.04004227141730002,1.755771e-05,0.9999824
836,0.0008311108639619616,0.039371441119881244,1.6701422e-05,0.9999833
837,0.0008171706639031834,0.03871106500207048,1.5886893e-05,0.9999841
838,0.0008034480044690431,0.0380609942337209,1.5112089e-05,0.99998486
839,0.0007899397835650771,0.0374210818621998,1.4375085e-05,0.99998564
840,0.0007766429383133734,0.03679118279264368,1.3674011e-05,0.99998635
841,0.0007635544446388426,0.036171153768359006,1.30071285e-05,0.999987
842,0.0007506713168585634,0.03556085335136869,1.2372769e-05,0.9999876
843,0.0007379906072742008,0.03496014190310407,1.1769346e-05,0.99998826
844,0.0007255094057674928,0.03436888156524231,1.1195364e-05,0.9999888
845,0.0007132248393988046,0.033786936240689056,1.06493635e-05,0.99998933
846,0.000701134072008744,0.03321417157470613,1.0129991e-05,0.99998987
847,0.0006892343038228354,0.03265045493618415,9.635949e-06,0.99999034
848,0.0006775227710592488,0.03209565539905981,9.166e-06,0.9999908
849,0.0006659967455395773,0.031549643723877606,8.718979e-06,0.9999913
850,0.000654653534302659,0.03101229233949582,8.293752e-06,0.9999917
851,0.0006434904792214388,0.030483475324936418,7.889263e-06,0.99999213
852,0.0006325049566228624,0.029963068391378668,7.5045004e-06,0.9999925
853,0.0006216943769107976,0.02945094886429615,7.1385025e-06,0.99999285
854,0.0006110561841919772,0.028946995665736882,6.7903616e-06,0.9999932
855,0.000600587855904955,0.028451089296746203,6.459192e-06,0.99999356
856,0.0005902869024520698,0.02796311181993215,6.144174e-06,0.99999386
857,0.0005801508668344088,0.02748294684217291,5.8445203e-06,0.99999416
858,0.0005701773242897634,0.02701047949746604,5.55948e-06,0.99999446
859,0.0005603638819335691,0.026545596429919067,5.2883465e-06,0.9999947
860,0.000550708178402822,0.026088185776881045,5.0304316e-06,0.999995
861,0.0005412078835029636,0.025638137152214767,4.7850945e-06,0.99999523
862,0.0005318606978577233,0.025195341629709093,4.5517227e-06,0.99999547
863,0.0005226643525619123,0.02475969172663107,4.329733e-06,0.99999565
864,0.0005136166088371581,0.024331081387417363,4.118573e-06,0.9999959
865,0.0005047152576905703,0.023909405967504536,3.917708e-06,0.99999607
866,0.000495958119576328,0.02349456221729778,3.7266393e-06,0.99999624
867,0.00048734304406017993,0.02308644826627755,3.544889e-06,0.9999965
868,0.0004788679094868447,0.02268496360724365,3.3720025e-06,0.9999966
869,0.0004705306226503035,0.022290009080696314,3.2075511e-06,0.9999968
870,0.00046232911846697265,0.021901486859353714,3.051117e-06,0.99999696
871,0.0004542613596517464,0.021519300432805425,2.902312e-06,0.9999971
872,0.0004463253363968975,0.021143354592301298,2.7607646e-06,0.99999726
873,0.000438519066053826,0.020773555415675226,2.6261202e-06,0.9999974
874,0.00043084059281764327,0.020409810252403255,2.498045e-06,0.9999975
875,0.0004232879874145805,0.02005202770879546,2.3762138e-06,0.9999976
876,0.00041585934679220946,0.019700117633321072,2.2603244e-06,0.99999774
877,0.0004085527938124635,0.01935399110206624,2.1500869e-06,0.99999785
878,0.0004013664769474465,0.01901356040432388,2.0452258e-06,0.999998
879,0.0003942985699780176,0.018678739028315003,1.9454806e-06,0.99999803
880,0.00038734727169513884,0.018349441647040946,1.8505982e-06,0.99999815
881,0.0003805108056039733,0.018025584104265874,1.7603431e-06,0.9999982
882,0.0003737874196307204,0.01770708340062897,1.67449e-06,0.99999833
883,0.00036717538583217564,0.01739385767988567,1.592824e-06,0.9999984
884,0.0003606730001080015,0.017085826215277364,1.5151423e-06,0.9999985
885,0.0003542785819156963,0.01678290939602885,1.4412478e-06,0.99999857
886,0.0003479904739882471,0.01648502871397299,1.3709572e-06,0.9999986
887,0.00034180704205445314,0.016192106750301843,1.3040947e-06,0.9999987
888,0.0003357266745619067,0.015904067162443695,1.240493e-06,0.99999875
889,0.0003297477824026165,0.01562083467106528,1.1799945e-06,0.9999988
890,0.0003238687986412604,0.015342335047198535,1.1224453e-06,0.99999887
891,0.0003180881782460526,0.01506849509949124,1.0677029e-06,0.9999989
892,0.0003124043978222119,0.014799242661580841,1.0156302e-06,0.999999
893,0.00030681595534801613,0.014534506579590805,9.660972e-07,0.99999905
894,0.00030132136991342786,0.014274216699748795,9.189808e-07,0.9999991
895,0.00029591918146127825,0.01401830385612599,8.741615e-07,0.9999991
896,0.0002906079505309928,0.013766699858496866,8.3152804e-07,0.99999917
897,0.00028538625800484524,0.013519337480318697,7.909738e-07,0.9999992
898,0.00028025270485672424,0.013276150446830134,7.5239745e-07,0.9999992
899,0.00027520591190339843,0.013037073423268097,7.157032e-07,0.9999993
900,0.0002702445195582643,0.012802042003202315,6.807978e-07,0.99999934
901,0.000265367187587562,0.012570992696986763,6.475948e-07,0.99999934
902,0.00026057259486904425,0.012343862920327301,6.1601116e-07,0.9999994
903,0.0002558594391530826,0.012120590982964792,5.859678e-07,0.9999994
904,0.000251226436826196,0.011901116077472957,5.5739025e-07,0.99999946
905,0.00024667232267698645,0.011685378268170264,5.302059e-07,0.99999946
906,0.00024219584966446604,0.0114733184801451,5.043474e-07,0.9999995
907,0.00023779578868876,0.011264878488393498,4.7975004e-07,0.9999995
908,0.00023347092836417048,0.011060000907068704,4.5635224e-07,0.9999995
909,0.00022922007479458497,0.010858629178841804,4.3409602e-07,0.9999996
910,0.0002250420513512145,0.010660707564372722,4.1292483e-07,0.9999996
911,0.0002209356984526449,0.010466181131890804,3.927862e-07,0.9999996
912,0.00021689987334718667,0.010274995746884261,3.7362975e-07,0.99999964
913,0.0002129334498975066,0.010087098061897745,3.554075e-07,0.99999964
914,0.00020903531836752605,0.009902435506437268,3.380744e-07,0.99999964
915,0.00020520438521157006,0.009720956276981755,3.215862e-07,0.9999997
916,0.00020143957286575102,0.009542609327100469,3.059022e-07,0.9999997
917,0.00019773981954157146,0.009367344357675538,2.9098317e-07,0.9999997
918,0.0001941040790217301,0.009195111807228873,2.767917e-07,0.9999997
919,0.0001905313204581149,0.009025862842352671,2.6329258e-07,0.99999976
920,0.0001870205281719678,0.008859549348242818,2.5045162e-07,0.99999976
921,0.00018357070145620465,0.00869612391933436,2.3823691e-07,0.99999976
922,0.0001801808543798747,0.00853553985003836,2.2661793e-07,0.99999976
923,0.0001768500155947438,0.008377751125579333,2.155656e-07,0.99999976
924,0.0001735772281439852,0.008222712412932537,2.0505249e-07,0.9999998
925,0.0001703615492729622,0.008070379051860357,1.9505192e-07,0.9999998
926,0.00016720205024208637,0.007920707046047012,1.8553911e-07,0.9999998
927,0.000164097816141736,0.0077736530543308525,1.7649023e-07,0.9999998
928,0.00016104794570921826,0.007629174382033489,1.6788267e-07,0.9999998
929,0.00015805155114775955,0.007487228972384984,1.5969505e-07,0.9999998
930,0.00015510775794750804,0.007347775398044373,1.519066e-07,0.9999998
931,0.00015221570470853242,0.00721077285271475,1.44498e-07,0.9999999
932,0.0001493745429658011,0.007076181142852171,1.3745073e-07,0.9999999
933,0.000146583437016126,0.006943960679467622,1.3074715e-07,0.9999999
934,0.00014384156374705508,0.006814072470021304,1.2437064e-07,0.9999999
935,0.00014114811246769782,0.0066864781104084845,1.1830499e-07,0.9999999
936,0.00013850228474146775,0.00656113977703617,1.12535155e-07,0.9999999
937,0.0001359032942207265,0.006438020218989848,1.0704684e-07,0.9999999
938,0.00013335036648331352,0.006317082750289563,1.0182598e-07,0.9999999
939,0.00013084273887094562,0.006198291242234568,9.685995e-08,0.9999999
940,0.00012837966032947103,0.006081610115835831,9.2135934e-08,0.9999999
941,0.00012596039125096196,0.005967004334335628,8.764247e-08,0.99999994
942,0.00012358420331763038,0.005854439395813517,8.3368164e-08,0.99999994
943,0.00012125037934755122,0.005743881325877923,7.930216e-08,0.99999994
944,0.00011895821314217766,0.0056352966704426195,7.5434606e-08,0.99999994
945,0.000116707009335633,0.005528652488587378,7.175554e-08,0.99999994
946,0.00011449608324576347,0.005423916345502031,6.825603e-08,0.99999994
947,0.00011232476072693701,0.0053210563055132365,6.492719e-08,0.99999994
948,0.00011019237802457222,0.005220040925193228,6.176059e-08,0.99999994
949,0.00010809828163138253,0.005120839246549791,5.8748526e-08,0.99999994
950,0.0001060418281453202,0.005023420790296784,5.5883266e-08,0.99999994
951,0.00010402238412920501,0.004927755549204453,5.315785e-08,0.99999994
952,0.00010203932597202235,0.0048338139815288445,5.056535e-08,0.99999994
953,0.000100092039751876,0.00474156700451958,4.8099196e-08,0.99999994
954,9.817992110058003e-05,0.004650985988005312,4.5753406e-08,0.99999994
955,9.63023750698754e-05,0.004562042748056114,4.3521933e-08,0.99999994
956,9.445881599925597e-05,0.0044747095407221315,4.1399378e-08,0.99999994
957,9.264866738538915e-05,0.004388959055847764,3.9380335e-08,0.99999994
958,9.087136175311655e-05,0.0043047644109607056,3.745969e-08,0.99999994
959,8.912634052801965e-05,0.0042220991452351095,3.5632787e-08,0.99999994
960,8.741305391053614e-05,0.004140937213528222,3.3894917e-08,0.99999994
961,8.573096075161185e-05,0.004061252980489759,3.2241864e-08,0.99999994
962,8.407952842987431e-05,0.003983021214743363,3.0669437e-08,0.99999994
963,8.245823273031302e-05,0.003906217083139428,2.9173636e-08,1.0
964,8.086655772445217e-05,0.0038308161450786482,2.7750843e-08,1.0
965,7.930399565200153e-05,0.0037567943469055637,2.6397387e-08,1.0
966,7.777004680397118e-05,0.0036841280163714693,2.5109992e-08,1.0
967,7.626421940723587e-05,0.0036127938571659875,2.388538e-08,1.0
968,7.478602951053491e-05,0.0035427689435166467,2.272045e-08,1.0
969,7.333500087189357e-05,0.003474030714855803,2.1612378e-08,1.0
970,7.191066484745187e-05,0.003406556970554226,2.0558307e-08,1.0
971,7.051256028168702e-05,0.0033403258647207116,1.9555682e-08,1.0
972,6.914023339901559e-05,0.0032753159010670526,1.8601954e-08,1.0
973,6.779323769676165e-05,0.003211505927837716,1.7694706e-08,1.0
974,6.64711338394772e-05,0.003148875132803583,1.6831736e-08,1.0
975,6.51734895546013e-05,0.00308740303831911,1.6010825e-08,1.0
976,6.389987952944436e-05,0.003027069496442256,1.522998e-08,1.0
977,6.264988530948409e-05,0.002967854684116556,1.4487216e-08,1.0
978,6.14230951979599e-05,0.002909739098414698,1.37806495e-08,1.0
979,6.021910415675225e-05,0.0028527035518429696,1.310857e-08,1.0
980,5.9037513708533784e-05,0.002796729167705962,1.2469243e-08,1.0
981,5.787793184017932e-05,0.002741797375530894,1.186112e-08,1.0
982,5.673997290742131e-05,0.0026878899065509486,1.1282655e-08,1.0
983,5.562325754073807e-05,0.0026349887892470024,1.0732381e-08,1.0
984,5.452741255246176e-05,0.002583076344947138,1.0208964e-08,1.0
985,5.345207084509332e-05,0.0025321351834833323,9.711057e-09,1.0
986,5.2396871320811696e-05,0.002482148198904724,9.23745e-09,1.0
987,5.1361458792164644e-05,0.002433098565246848,8.786941e-09,1.0
988,5.034548389392856e-05,0.002384969732356258,8.358387e-09,1.0
989,4.934860299612496e-05,0.0023377454217699324,7.950749e-09,1.0
990,4.8370478118181046e-05,0.002291409622648887,7.562979e-09,1.0
991,4.7410776844222246e-05,0.002245946587765405,7.194133e-09,1.0
992,4.646917223948435e-05,0.002201340829543306,6.8432766e-09,1.0
993,4.554534276783319e-05,0.0021575771161506854,6.5095183e-09,1.0
994,4.463897221037983e-05,0.002114640467644545,6.19205e-09,1.0
995,4.374974958517919e-05,0.002072516152166754,5.8900533e-09,1.0
996,4.2877369068000366e-05,0.002031189682190771,5.6027964e-09,1.0
997,4.202152991415678e-05,0.001990646810818578,5.3295492e-09,1.0
998,4.118193638138445e-05,0.001950873528127267,5.069618e-09,1.0
999,4.035829765375676e-05,0.0019118560575647216,4.8223736e-09,1.0
