annotation,label,real_fraction,generated_fraction,difference,timestep
celltype,ChP Committed arachnoid precursor,0.0005359672294322575,0.0,-0.0005359672294322575,-1
celltype,ChP Differentiated epithelia,0.029861031354082922,0.044,0.014138968645917075,-1
celltype,ChP Epithelia,0.0022012939780253434,0.0,-0.0022012939780253434,-1
celltype,ChP Epithelial progenitor,0.0011995457039674336,0.0003333333333333333,-0.0008662123706341003,-1
celltype,ChP Fibroblast,0.0008677564666998456,0.0,-0.0008677564666998456,-1
celltype,ChP Macrophage,0.0003573114862881717,0.0,-0.0003573114862881717,-1
celltype,ChP Macrophages,0.001595140563786481,0.0,-0.001595140563786481,-1
celltype,ChP Meningeal fibroblast,0.020526268774804436,0.0023333333333333335,-0.018192935441471103,-1
celltype,ChP Microglia,0.0012824930132843307,0.0023333333333333335,0.0010508403200490029,-1
celltype,ChP PTPRC+ fibroblast,0.015645138649617803,0.009333333333333334,-0.006311805316284469,-1
celltype,ChP Pericyte,0.006833582175261284,0.032,0.025166417824738718,-1
celltype,ChP Perivascular,0.0063933233796562156,0.0003333333333333333,-0.0060599900463228825,-1
celltype,ChP Reticulocyte/RBC,0.004989599683524112,0.0,-0.004989599683524112,-1
celltype,Chondrocyte,0.002826589079029644,0.0003333333333333333,-0.0024932557456963105,-1
celltype,Chondrogenic,0.05543432487270778,0.03766666666666667,-0.017767658206041113,-1
celltype,Committed arachnoid precursor,0.005436239041384327,0.0023333333333333335,-0.0031029057080509937,-1
celltype,Committed arachnoid precursor-forebrain,0.03382336051452854,0.054,0.020176639485471458,-1
celltype,Committed arachnoid precursor-pia junction,0.018235646925207048,0.008333333333333333,-0.009902313591873714,-1
celltype,Committed dura precursor,0.0016461850618276483,0.0006666666666666666,-0.0009795183951609816,-1
celltype,Committed dura precursor-early,0.0008486147799344078,0.001,0.00015138522006559224,-1
celltype,Committed dura precursor-forebrain,0.011797659609764812,0.008333333333333333,-0.0034643262764314786,-1
celltype,Committed oligodendrocyte progenitor,0.0001403723696132103,0.0,-0.0001403723696132103,-1
celltype,Committed pia precursor,0.02905069994767939,0.009,-0.02005069994767939,-1
celltype,Committed pia precursor-anterior,0.015160215918226715,0.0006666666666666666,-0.014493549251560049,-1
celltype,Cycling erythroblast,0.02036675471842579,0.001,-0.019366754718425788,-1
celltype,Dendritic cells,0.0017355129333996911,0.0016666666666666668,-6.884626673302435e-05,-1
celltype,Early precursor/BFU-E,0.011012850452381864,0.011666666666666667,0.0006538162142848032,-1
celltype,Endothelial,0.0005614894784528412,0.0,-0.0005614894784528412,-1
celltype,Erythroblast,0.07007133468601254,0.08966666666666667,0.019595331980654135,-1
celltype,Fatty acid metabolic - non-leptomeningeal,0.0020673021706672794,0.0,-0.0020673021706672794,-1
celltype,Fibroblast-TAGAP,0.014120184270637928,0.023333333333333334,0.009213149062695406,-1
celltype,Forebrain hem radial glia,0.0004976838559013821,0.0,-0.0004976838559013821,-1
celltype,Forebrain neuroblast,0.0006635784745351761,0.0003333333333333333,-0.00033024514120184276,-1
celltype,Forebrain neuron,0.00033178923726758804,0.0016666666666666668,0.0013348774293990787,-1
celltype,Forebrain progenitor,0.013871342342687238,0.02,0.006128657657312762,-1
celltype,Forebrain radial glia,0.0004849227313910902,0.0,-0.0004849227313910902,-1
celltype,Hindbrain,0.007465257838520731,0.0013333333333333333,-0.0061319245051873975,-1
celltype,Hindbrain epithelia,0.0018056991182062963,0.0,-0.0018056991182062963,-1
celltype,Hindbrain glioblast,0.001837601929482026,0.0,-0.001837601929482026,-1
celltype,Hypothalamus interneuron,0.0008613759044446996,0.0003333333333333333,-0.0005280425711113664,-1
celltype,ILC precursors,0.0005168255426668198,0.0,-0.0005168255426668198,-1
celltype,Inner dura,0.007139849163508289,0.018,0.01086015083649171,-1
celltype,Isthmus radial glia,0.00023608080344039917,0.0,-0.00023608080344039917,-1
celltype,LTMR mechanoreceptor,0.00034455036177787984,0.0,-0.00034455036177787984,-1
celltype,Large artery,0.00030626698824700433,0.0,-0.00030626698824700433,-1
celltype,MEMP-MEP,0.00012123068284777255,0.0,-0.00012123068284777255,-1
celltype,Macrophages,0.017935760499215192,0.03833333333333333,0.02039757283411814,-1
celltype,Macrophages Monocyte-like,0.012467618646555134,0.003,-0.009467618646555133,-1
celltype,Macrophages-innate immunity,0.00010208899608233478,0.0,-0.00010208899608233478,-1
celltype,Macrophages-iron metabolism,0.0066294041830966145,0.003,-0.0036294041830966144,-1
celltype,Mast cells,0.000504064418156528,0.0,-0.000504064418156528,-1
celltype,Megakaryocytes,0.0006380562255145924,0.0,-0.0006380562255145924,-1
celltype,Metamyelocytes,0.0013143958245600603,0.0013333333333333333,1.893750877327298e-05,-1
celltype,Microglia,0.0014356265074078327,0.0,-0.0014356265074078327,-1
celltype,Midbrain hem epithelia,0.0030562893202148974,0.0006666666666666666,-0.002389622653548231,-1
celltype,Midbrain hem progenitor,0.0016142822505519187,0.0006666666666666666,-0.0009476155838852521,-1
celltype,Midbrain hem radial glia,0.004574863136939627,0.003,-0.0015748631369396273,-1
celltype,Midbrain intermediate progenitor,0.0034263619310133608,0.0013333333333333333,-0.0020930285976800272,-1
celltype,Midbrain interneuron,0.0006380562255145924,0.002,0.0013619437744854077,-1
celltype,Midbrain neuroblast,0.00214386891772903,0.0006666666666666666,-0.0014772022510623635,-1
celltype,Midbrain progenitor,0.002424613656955451,0.0016666666666666668,-0.0007579469902887841,-1
celltype,Midbrain-hindbrain epithelia,0.0031137143805112107,0.0006666666666666666,-0.002447047713844544,-1
celltype,Midbrain-hindbrain progenitor,0.0072419381595906235,0.0016666666666666668,-0.0055752714929239566,-1
celltype,Monocyte-fibrocyte,0.0003764531730536095,0.0,-0.0003764531730536095,-1
celltype,Monocytes,0.005895639523754833,0.0,-0.005895639523754833,-1
celltype,Neural crest progenitor,0.0021757717290047597,0.0006666666666666666,-0.0015091050623380932,-1
celltype,Oligodendrocyte progenitor,0.00010208899608233478,0.0,-0.00010208899608233478,-1
celltype,Optic nerve (sensory),0.0005104449804116739,0.0003333333333333333,-0.0001771116470783406,-1
celltype,Optic vesicle epithelia,0.00018503630539923178,0.0,-0.00018503630539923178,-1
celltype,Osteogenic,0.013488508607378482,0.029333333333333333,0.015844824725954852,-1
celltype,Osteoprogenitor,0.0012824930132843307,0.0006666666666666666,-0.000615826346617664,-1
celltype,Pericyte,0.01838878041933055,0.0033333333333333335,-0.015055447085997216,-1
celltype,Peripheral neuroblast,0.009743118563607826,0.008333333333333333,-0.0014097852302744924,-1
celltype,Perivascular fibroblast,0.0058701172747342495,0.0016666666666666668,-0.0042034506080675825,-1
celltype,Pia,0.056761481821778134,0.07633333333333334,0.019571851511555202,-1
celltype,Pia-forebrain,0.05081479779998213,0.056,0.00518520220001787,-1
celltype,Pinealocyte,0.005276724985005679,0.0033333333333333335,-0.001943391651672345,-1
celltype,Platelets,0.00028712530148156654,0.0003333333333333333,4.620803185176678e-05,-1
celltype,Pontine nuclei lineage intermediate progenitor,0.004511057514388168,0.008666666666666666,0.004155609152278498,-1
celltype,Pontine nuclei lineage migrating neuron,0.0034263619310133608,0.005333333333333333,0.0019069714023199724,-1
celltype,Pre-EMT neural crest,0.008677564666998455,0.007333333333333333,-0.001344231333665122,-1
celltype,Pre-EMT neural crest epithelia,0.0012633513265188929,0.0,-0.0012633513265188929,-1
celltype,Precursor/CFU-E,0.0285657772162883,0.027,-0.0015657772162883006,-1
celltype,Presumptive neuroretina,0.00017227518088893992,0.0,-0.00017227518088893992,-1
celltype,Primary meninx,0.03499100340722024,0.016,-0.018991003407220243,-1
celltype,Primary meninx-hindbrain,0.013265188928448374,0.001,-0.012265188928448374,-1
celltype,Primary vascular plexus,0.006233809323277567,0.0,-0.006233809323277567,-1
celltype,Promyelocytes,0.0006252951010043005,0.0003333333333333333,-0.0002919617676709672,-1
celltype,Rathkes pouch,0.0009507037760167426,0.0006666666666666666,-0.000284037109350076,-1
celltype,Reticulocyte/RBC,0.0987711037096589,0.132,0.033228896290341106,-1
celltype,S100A12-high monocytes,0.0001403723696132103,0.0,-0.0001403723696132103,-1
celltype,Schwann cell,0.0051427331776476145,0.020666666666666667,0.015523933489019051,-1
celltype,Schwann cell precursor,0.01374373109758432,0.004333333333333333,-0.009410397764250986,-1
celltype,Smooth muscle cell,0.004587624261449919,0.004,-0.0005876242614499191,-1
celltype,"Smooth muscle cell, mature",0.003579495425136863,0.0026666666666666666,-0.0009128287584701964,-1
celltype,Spinal cord radial glia,7.656674706175108e-05,0.0,-7.656674706175108e-05,-1
celltype,Tip cell,0.0018886464275231934,0.0,-0.0018886464275231934,-1
celltype,Tip cell - arterial,0.002239577351556219,0.0,-0.002239577351556219,-1
celltype,Venous capillary,0.01723389865114914,0.007,-0.01023389865114914,-1
celltype,Venous lymphatic-like,0.002667075022650996,0.014333333333333333,0.011666258310682336,-1
celltype,Venous lymphatic-like - non-leptomeningeal,0.0006827201613006138,0.0,-0.0006827201613006138,-1
celltype,Ventral forebrain radial glia,0.00283296964128479,0.002,-0.0008329696412847898,-1
